Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Canada,CAN,Arable land (% of land area),AG.LND.ARBL.ZS,,4.083389939,4.119639644,4.15588935,4.192139056,4.228388762,4.26408078,4.271665334,4.279249888,4.286834441,4.294418995,4.301780474,4.315388056,4.328995638,4.34260322,4.356210802,4.369595308,4.400825824,4.43205634,4.463286856,4.494517371,4.525970962,4.548278474,4.570585985,4.592893496,4.615201007,4.637620056,4.631708566,4.625797075,4.619885585,4.613974094,4.608442936,4.602708801,4.596908848,4.591108895,4.585308942,4.579620527,4.577166701,4.574712874,4.572259048,4.569805222,4.567239858,4.530097852,4.492955846,4.455813839,4.418671833,4.381529827,4.337026342,4.292522857,4.248019372,4.203515887,4.158677789,4.186450641,4.214223492,4.241996344,4.269880733,4.297542047,4.295199758,4.315388056,4.310703479,4.264638468,4.353203545,4.36310262,
Central Europe and the Baltics,CEB,Arable land (% of land area),AG.LND.ARBL.ZS,,47.80008138,47.60335286,47.36128253,47.36399517,46.9930013,46.96244252,46.72842688,46.69108172,46.43336724,46.32955347,46.1511333,45.93139183,45.78489752,45.70351179,45.58550249,45.53790643,45.4789615,45.41866175,45.31186413,45.18496412,45.05941722,45.02611409,45.0525002,45.18002008,45.23157067,45.24378001,45.35502076,45.39362121,44.51870568,44.48610319,44.41833616,40.40743285,39.99612655,39.6522375,39.1534018,39.0485093,39.15796485,38.58910235,38.57789377,37.99111106,36.19830059,35.15664385,34.54923638,34.18956185,34.11765026,34.21884163,33.38362426,33.62393128,33.89044069,33.0820495,33.24367036,33.05759972,32.93186042,33.07196966,32.95547729,32.76292361,32.73439212,32.94620762,33.36736553,32.87462573,33.01997217,32.77205367,
Switzerland,CHE,Arable land (% of land area),AG.LND.ARBL.ZS,,10.02074479,10.06122242,9.813296903,9.709572961,9.555251973,9.385751872,9.193483101,9.099878567,9.107468124,9.003744181,9.029042704,9.183363692,9.178303987,9.244080146,9.332624975,9.347804088,9.357923497,9.494535519,9.535785509,9.629380772,9.730709654,9.839574831,9.980194142,10.17887975,10.23152951,10.22271019,10.08639979,10.17585015,10.33687004,10.19725383,10.31000763,10.27302696,10.36847155,10.60453448,10.67932265,10.63276343,10.49550719,10.44246576,10.37023843,10.32392535,10.34263389,10.31333889,10.28005702,10.26795825,10.25906517,10.27827416,10.2715246,10.26180011,10.25499076,10.21808268,10.20056981,10.19987382,10.19709285,10.10967651,10.08343409,10.09109172,10.07815057,10.07700907,10.09359997,10.12010236,10.00932178,10.0380287,
Channel Islands,CHI,Arable land (% of land area),AG.LND.ARBL.ZS,,20.2020202,20.2020202,20.2020202,20.2020202,20.2020202,20.2020202,20.2020202,20.2020202,20.70707071,20.70707071,20.70707071,20.70707071,20.2020202,20.2020202,20.2020202,20.2020202,20.2020202,19.6969697,19.6969697,19.6969697,19.6969697,19.6969697,19.19191919,19.19191919,19.19191919,19.19191919,19.19191919,18.68686869,18.68686869,18.68686869,18.68686869,18.68686869,18.18181818,18.18181818,18.18181818,18.18181818,17.67676768,18.68686869,19.6969697,19.6969697,18.68686869,18.18181818,18.18181818,18.68686869,19.19191919,18.18181818,17.17171717,18.68686869,20.70707071,21.76767677,22.27272727,22.02020202,21.26262626,21.06060606,20,20.15151515,19.29292929,18.33333333,18.33333333,18.33333333,18.33333333,,
Chile,CHL,Arable land (% of land area),AG.LND.ARBL.ZS,,4.895552579,4.922451219,4.94934986,4.9762485,5.003147141,5.030045781,5.056944422,5.083843063,5.110741703,5.24792477,5.315171371,5.382417973,5.516911175,5.584157777,5.584157777,5.64602465,5.507496651,5.368968652,5.230440654,5.159159256,5.020631257,4.814856657,4.744920192,4.673638794,4.631945901,4.510902019,4.137010915,4.114147071,4.128941323,3.76849954,3.611142493,3.281634146,3.098723391,3.061065294,2.851255898,2.669690074,2.665655278,2.661620482,2.420877649,2.353631047,2.353631047,2.219137845,2.017398041,2.017398041,1.950151439,1.815658237,1.697304218,1.768479904,1.839655724,1.81466877,1.904001038,1.885738744,1.948172506,1.949008247,2.008483024,1.97784749,2.021721056,1.95678962,1.881863726,1.849153769,2.016194327,1.744242346,
China,CHN,Arable land (% of land area),AG.LND.ARBL.ZS,,10.92855431,10.89659947,10.87529625,10.85399302,10.82736399,10.77943174,10.728304,10.67717626,10.62604852,10.57492078,10.52911885,10.48012143,10.43005885,10.48757756,10.33099885,10.31111584,10.29123284,10.27134983,10.25744947,10.24418821,10.30969563,10.8326898,11.42918009,12.14283812,12.79258648,12.83519293,12.80323809,12.87779938,13.01627034,13.18669614,13.30120097,13.09083162,12.92040583,12.85649615,12.73721166,12.71155479,12.67962651,12.67965314,12.67967977,12.6797199,12.74298198,12.78493429,12.80558261,12.82623053,12.85220495,12.88883063,12.88284996,12.90882344,12.9294708,12.79608011,12.6413861,12.49734374,12.39590802,12.31364527,12.23564319,12.08450102,11.89082786,11.76857271,11.60556975,11.58418399,11.53581215,11.49014999,
Cote d'Ivoire,CIV,Arable land (% of land area),AG.LND.ARBL.ZS,,5.283018868,5.283018868,5.283018868,5.283018868,5.283018868,5.283018868,5.34591195,5.34591195,5.34591195,5.34591195,5.34591195,5.377358491,5.471698113,5.581761006,5.70754717,5.786163522,5.911949686,6.006289308,6.053459119,6.147798742,6.194968553,6.257861635,6.396226415,7.235849057,7.48427673,7.48427673,7.547169811,7.610062893,7.610062893,7.641509434,7.704402516,8.176100629,9.125786164,9.433962264,9.433962264,9.433962264,9.119496855,9.119496855,8.805031447,8.805031447,8.805031447,8.805031447,8.805031447,8.805031447,8.805031447,8.805031447,9.119496855,9.119496855,9.119496855,9.119496855,9.119496855,9.433962264,11.00628931,11.00628931,12.11870503,11.88865849,12.52644623,12.81937264,13.03983459,12.99189528,13.3553673,13.54979686,
Cameroon,CMR,Arable land (% of land area),AG.LND.ARBL.ZS,,10.57730956,10.68308265,10.78885575,10.89462884,11.00040194,11.10617503,11.21194813,11.31772122,11.42349432,11.42349432,11.52926742,11.52926742,11.52926742,11.63504051,11.74081361,11.8465867,11.98620719,11.92908972,12.47699435,12.50237989,12.50237989,12.50237989,12.50237989,12.50237989,12.50237989,12.54468913,12.54468913,12.56584375,12.56584375,12.56584375,12.58699837,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.61449938,12.61449938,12.61449938,12.61449938,12.61449938,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,
"Congo, Dem. Rep.",COD,Arable land (% of land area),AG.LND.ARBL.ZS,,2.823051984,2.823051984,2.823051984,2.814229946,2.805407909,2.805407909,2.809818928,2.823051984,2.831874021,2.840696059,2.853929115,2.867162171,2.875984209,2.889217265,2.887011755,2.90686134,2.915683377,2.920094396,2.911272358,2.920094396,2.933327452,2.928916433,2.933327452,2.942149489,2.955382546,2.964204583,2.955382546,2.955382546,2.955382546,2.942149489,2.946560508,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.977437639,3.498820052,4.020202466,4.541584879,5.062085089,5.198385567,5.431728458,5.496129331,5.585231909,5.840629893,5.952228667,6.034273615,6.034273615,6.217318718,6.59404464,
"Congo, Rep.",COG,Arable land (% of land area),AG.LND.ARBL.ZS,,1.522693997,1.522693997,1.522693997,1.516837482,1.516837482,1.516837482,1.516837482,1.516837482,1.519765739,1.522693997,1.522693997,1.522693997,1.534407028,1.540263543,1.543191801,1.554904832,1.546120059,1.414348463,1.420204978,1.428989751,1.437774524,1.510980966,1.522693997,1.528550512,1.546120059,1.537335286,1.458272328,1.464128843,1.469985359,1.402635432,1.408491947,1.40556369,1.420204978,1.385065886,1.390922401,1.396778917,1.434846266,1.437774524,1.449487555,1.434846266,1.434846266,1.434846266,1.434846266,1.434846266,1.434846266,1.434846266,1.434846266,1.434846266,1.464128843,1.49341142,1.551976574,1.551976574,1.610541728,1.610541728,1.610541728,1.610541728,1.610541728,1.610541728,1.610541728,1.610541728,1.610541728,1.610541728,
Colombia,COL,Arable land (% of land area),AG.LND.ARBL.ZS,,3.183415953,3.183415953,3.199639477,3.199639477,3.208652546,3.217665615,3.217665615,3.217665615,3.219468229,3.219468229,3.220369536,3.233889139,3.24831005,3.261829653,3.276250563,3.289770167,3.304191077,3.31771068,3.332131591,3.345651194,3.360072105,3.373591708,3.388012618,3.401532222,3.415953132,3.429472735,3.446597566,3.279855791,3.129337539,2.978819288,2.738170347,2.767012168,2.634520054,2.552501127,2.162235241,2.192879676,2.288418206,2.347003155,2.285714286,2.53988283,2.263723299,1.884736368,1.889347454,1.796609283,1.65178639,1.423418657,1.570374042,1.524892294,1.457458315,1.38715187,1.448691302,1.435167192,1.325224876,1.39257233,1.40620009,1.515679135,1.605108607,2.015216764,2.087351059,2.113054259,2.097764128,2.179971158,
Comoros,COM,Arable land (% of land area),AG.LND.ARBL.ZS,,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,34.92745836,
Cabo Verde,CPV,Arable land (% of land area),AG.LND.ARBL.ZS,,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.925558313,9.925558313,10.17369727,10.17369727,10.17369727,10.17369727,10.17369727,10.42183623,10.42183623,10.91811414,10.91811414,10.91811414,10.91811414,11.41439206,11.66253102,11.66253102,11.91066998,11.91066998,11.91066998,11.91066998,12.40694789,12.40694789,12.40694789,12.40694789,12.40694789,12.40694789,12.40694789,12.40694789,12.40694789,12.40694789,12.40694789,12.40694789,12.40694789,12.40694789,12.40694789,
Costa Rica,CRI,Arable land (% of land area),AG.LND.ARBL.ZS,,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.581668625,5.581668625,5.581668625,5.483744614,5.09204857,5.09204857,5.09204857,4.896200548,4.504504505,4.504504505,4.308656483,4.112808461,4.112808461,4.112808461,4.308656483,4.112808461,4.112808461,3.916960439,4.112808461,4.112808461,4.112808461,4.112808461,3.916960439,3.916960439,4.308656483,4.406580494,4.543674109,4.543674109,4.543674109,4.543674109,4.528887583,4.571719546,4.261750881,4.074598512,3.960477869,3.871406189,3.893086565,3.817117117,
Caribbean small states,CSS,Arable land (% of land area),AG.LND.ARBL.ZS,,1.215210129,1.21775241,1.22029469,1.227921532,1.225379252,1.235548374,1.233006094,1.233006094,1.230463813,1.243175216,1.253344338,1.248259777,1.2584289,1.259191584,1.265605288,1.270349275,1.28017576,1.28237837,1.28890132,1.306142404,1.320546914,1.327071357,1.336137502,1.34291614,1.344610863,1.356981554,1.377257986,1.381723443,1.39127256,1.395483821,1.40223704,1.411531961,1.426165248,1.425038398,1.428232622,1.432443883,1.439451297,1.444170695,1.45117811,1.46077832,1.470607053,1.455016465,1.485181112,1.482300058,1.46968356,1.469963175,1.463303247,1.465870624,1.506541944,1.502729007,1.511625859,1.501458029,1.52052271,1.531961519,1.554839136,1.552297178,1.549755221,1.549755221,1.554839136,1.565006966,1.565006966,1.544671306,
Cuba,CUB,Arable land (% of land area),AG.LND.ARBL.ZS,,13.5009311,14.01303538,14.82309125,16.40595903,15.08379888,14.44134078,15.76350093,18.12849162,18.09124767,21.50837989,21.20111732,24.30167598,25.92178771,24.54376164,26.72253259,28.18435754,28.22160149,28.26815642,27.73743017,27.74674115,27.93296089,28.39851024,28.86405959,28.9292365,29.4972067,30.26070764,31.00558659,31.47113594,31.66666667,31.5735568,31.98324022,33.2867784,33.79888268,34.32029795,34.30167598,32.44878957,33.78026071,33.27746741,33.61266294,32.62569832,34.81378026,35.69884388,35.26315789,34.8275538,34.49830891,34.14450813,33.56820744,32.96317174,32.37504697,31.79255919,31.07904513,29.39455597,30.2859336,29.68631032,28.95004803,28.73125721,28.02119461,28.02119461,28.02119461,28.02119461,28.02119461,28.02119461,
Curacao,CUW,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Arable land (% of land area),AG.LND.ARBL.ZS,,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,
Cyprus,CYP,Arable land (% of land area),AG.LND.ARBL.ZS,,35.60606061,35.38961039,35.17316017,34.95670996,34.84848485,34.63203463,34.41558442,34.1991342,33.98268398,33.87445887,33.65800866,33.44155844,33.22510823,22.94372294,12.5974026,12.33766234,12.12121212,11.9047619,11.68831169,11.6017316,11.94805195,12.44588745,12.55411255,12.44588745,11.12554113,11.16883117,11.19047619,11.19047619,11.2987013,11.42857143,11.49350649,11.64502165,11.76406926,10.75757576,10.72510823,10.71428571,10.61688312,10.83333333,10.94155844,10.64935065,10.60606061,10.82251082,12.12121212,12.22943723,13.31168831,12.44588745,11.88311688,8.917748918,9.404761905,8.939393939,9.090909091,9.285714286,8.628787879,8.677489177,10.64718615,8.831168831,10.20887446,11.31655844,10.4324026,10.76266234,10.12077922,10.26230519,
Czechia,CZE,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.12152194,42.92739744,42.72033131,42.15089944,42.06030801,42.20266598,42.13795781,41.96971658,41.87912515,35.97372848,35.70958975,35.34157391,35.10768833,34.14161812,33.9971521,33.66442258,33.42672191,32.9914541,32.65065389,32.61426907,32.38798239,32.23258223,32.24970859,32.26266028,32.32741873,32.17199845,32.17998718,32.17877335,32.06939578,32.12725696,
Germany,DEU,Arable land (% of land area),AG.LND.ARBL.ZS,,35.00128892,34.90103973,34.84375448,34.83229743,34.80938332,34.81511185,34.51150001,34.46280755,34.37401541,34.23366654,34.27090196,34.3826082,34.34250852,34.4284364,34.48858591,34.62034199,34.57451379,34.61747773,34.53441412,34.45707903,34.3826082,34.29954458,34.27663048,34.23366654,34.24798786,34.25658064,34.2136167,34.22220949,34.22507375,34.28808753,33.10801134,32.84449918,33.44408799,33.81455702,33.9014609,33.90243204,33.89772239,34.03529884,33.87586681,33.82719587,33.85783892,33.79865849,33.90671139,34.11417266,34.13235463,34.02729984,34.06372788,34.22539655,34.26465104,33.98456551,34.06873996,33.95306134,34.04035772,34.01834336,33.95631485,33.67013968,33.6949366,33.57662144,33.52700421,33.38389765,33.36672486,33.36672773,
Djibouti,DJI,Arable land (% of land area),AG.LND.ARBL.ZS,,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.05608283,0.064710958,0.051768766,0.05608283,0.069025022,0.086281277,0.086281277,0.086281277,0.086281277,0.086281277,0.086281277,0.086281277,0.086281277,0.086281277,0.129421915,0.129421915,0.129421915,
Dominica,DMA,Arable land (% of land area),AG.LND.ARBL.ZS,,9.333333333,10.66666667,10.66666667,10.66666667,10.66666667,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,8,8,8,8,8,8,6.666666667,6.666666667,6.666666667,5.333333333,5.333333333,5.333333333,5.333333333,4,4,4,4,5.333333333,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
Denmark,DNK,Arable land (% of land area),AG.LND.ARBL.ZS,,70.175,69.325,68.6,68.15,67.325,67.15,67.125,67.35,66.95,66.525,66.175,66.275,66.325,66.025,66.25,66.425,65.925,66.075,66.05,65.975,65.925,65.75,64.825,65.3,65.025,64.85,64.45,64,63.625,64.025,63.7,63.475,63.325,59.125,57.975,58.05,59.125,59.15,57.35,57.025,57.3,56.9,56.65,56.725,58.3,58.675,57.65,60.05,60.775,60.525,62.475,60.45,60.19,60.8,58.791275,59.2625,59.185,59.71,59.8983,59.27325,58.925,59,
Dominican Republic,DOM,Arable land (% of land area),AG.LND.ARBL.ZS,,14.90374664,15.11074312,15.3177396,15.52473608,15.73173256,15.93872904,16.14572552,16.14572552,16.87021321,16.97371145,17.09790934,17.59470089,17.90519561,18.31918857,18.94017802,19.87166218,20.49265162,21.01014283,21.52763403,22.14862347,22.25212171,22.25212171,22.25212171,22.25212171,22.25212171,22.25212171,20.51335127,20.51335127,20.59614987,18.6296833,18.6296833,18.6296833,18.6296833,18.6296833,19.25067274,19.35417098,17.80169737,18.00869385,17.59470089,18.588284,18.588284,18.588284,16.97371145,16.97371145,16.97371145,16.97371145,16.97371145,16.55971848,16.55971848,16.55971848,16.55971848,16.55971848,16.55971848,16.55971848,18.15359139,18.15359139,18.15359139,18.15359139,18.19576821,18.19576821,18.19576821,18.19576821,
Algeria,DZA,Arable land (% of land area),AG.LND.ARBL.ZS,,2.717341104,2.645124993,2.603138882,2.574588326,2.604398465,2.611955965,2.645544854,2.621192909,2.616994298,2.623292215,2.678713881,2.733295826,2.734135548,2.747571103,2.873949298,2.977654992,2.898721103,2.89368277,2.874369159,2.886545131,2.890743742,2.889064298,2.767724437,2.903339575,2.90124027,2.925172353,2.967998186,2.981433742,2.993189853,2.97303652,3.048191658,3.174989713,3.162813741,3.139301519,3.156935686,3.157775408,3.211937491,3.216555963,3.221594297,3.216975824,3.183806797,3.168691797,3.150511811,3.146019297,3.153576797,3.136362491,3.13594263,3.144339852,3.146019297,3.149798047,3.149798047,3.151687422,3.147362852,3.136110575,3.133044273,3.108734325,3.136700044,3.149252417,3.161804747,3.161804747,3.161804747,3.161804747,
